,ASIN,title,price,rating,review_count,product_type
1615,B07945BTSQ,"ASUS UX510UX-NH74 ZenBook 15 FHD UX510UX, Intel Core i7 Processor (up to 3.5GHz), 8GB DDR4, GeForce GTX 950M, 15.6"" Laptop",1299.99,3.9,51,LAPTOP
1616,B08GL8HBDN,"Latest_Dell XPS 13.3"" 4K UHD Touch InfinityEdge Display Laptop, 10th Gen Intel Core i7-10710U Processor, 16GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, HDMI，Window 10 Pro",1689.99,4.0,1,LAPTOP
1617,B07VQMF5VL,"Lenovo IdeaPad 15.6"" HD Laptop Intel Core i5-8250U HDMI 802.11 AC Windows 10, Blue (128GB SSD | 8GB DDR4 | Windows 10 Home)",649.99,3.9,82,LAPTOP
1621,B076H97X1H,"Dell Latitude 5285 2-in-1 12.3 inch FHD Touch Laptop Intel Core i5-7300U 2.6GHz, 8GB, 256GB SSD, Windows 10 Professional (Renewed)",453.0,2.5,2,LAPTOP
1622,B07VVZ8Z77,"Lenovo ThinkPad P53 Mobile Workstation 20QN001YUS - Intel Six Core i7-9750H, 16GB RAM, 512GB PCIe Nvme SSD, 15.6"" HDR 400 FHD IPS 500Nits Display, NVIDIA Quadro T1000 4GB Graphics, Windows 10 Pro",2109.69,4.8,13,LAPTOP
1623,B07V9XTRR9,"HP Zbook 14U G6 14"" Mobile Workstation - 3840 X 2160 - Core i7 i7-8665U - 32 GB RAM - 1 TB SSD - Windows 10 Pro 64-bit - AMD Radeon Pro WX 3200 with 4 GB - in-Plane Switching (IPS) Technology - E",2142.0,5.0,1,LAPTOP
1624,B07X1L5VSX,"Lenovo ThinkPad X1 Carbon 7th Gen 14"" Ultrabook - Intel Core i5-10210U Processor, 8GB RAM, 128GB SSD, Windows 10 Pro 64-Bit",1599.0,4.2,9,LAPTOP
1626,B079J3YZWJ,"Lenovo 20LB0012US 20LB0012US ThinkPad P52s, 15.6""",1979.0,5.0,1,LAPTOP
1627,B07QCLTH9Q,"Lenovo Ideapad S540-14API 81NH0019US 14"" Notebook - 1920 X 1080 - Ryzen 7 3700U - 12 GB RAM - 512 GB SSD - Windows 10 Home 64-bit - AMD Radeon Rx Vega 10 Graphics - in-Plane Switching (IPS) Techn",839.0,4.6,2,LAPTOP
1631,B07D4ZGQT9,"Dell XPS 15 7590 - 15.6"" 4K UHD (3840 x 2160) OLED InfinityEdge 400-Nits Display - 2.6 GHz Intel Core i7-9750H Six-Core - 16GB - 512GB SSD - GF GTX 1650 (4GB) - Win10 pro",1899.99,3.5,8,LAPTOP
1632,B077C2VN4D,"Razer Blade Stealth 13.3"" QHD+ Touchscreen Ultrabook Laptop - 8th Generation Intel Quad-Core i7-8550U - 16GB RAM - 256GB SSD - Windows 10 - CNC Aluminum - Black",1999.11,3.5,100,LAPTOP
1633,B088WKCCZ2,"ASUS VivoBook S15 15.6"" FHD Laptop, Intel Core i5-10210U Processor 1.6GHz, 8GB RAM, 512GB SSD, NVIDIA_GeForce MX250 2GB GDDR5, HDMI, Bluetooth, Fingerprint Reader, Backlit Keyboard, Windows 10 Home",829.0,2.1,2,LAPTOP
1635,B0719KTFTD,"Lenovo Yoga 910 2-in-1 14"" FHD IPS Touch-Screen Ultrabook, Intel Core i7-7500U, 8GB DDR4 RAM, 256GB SSD, HDMI, Bluetooth, 802.11ac, Fingerprint Reader, Backlit Keyboard, No DVD -Windows10",1199.0,3.2,31,LAPTOP
1636,B07V88H27D,"Lenovo ThinkPad X1 Carbon 7th Gen 14"" Ultrabook - 1920 X 1080 - Core i7 i7-8565U - 16 GB RAM - 512 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switch",1419.0,4.1,21,LAPTOP
1637,B089RWZZ1G,"Lenovo 81SQ000SUS Flex 14 14"" FHD Touchscreen Gold 5405U 2.3GHz 4GB RAM 128GB SSD Win 10 Home in S Mode Onyx Black",449.88,5.0,1,LAPTOP
1638,B07R9PTWF2,"MSI WS65 9Tk-688 15.6"" Thin and Light Mobile Workstation, Intel Core i7-9750H, NVIDIA Quadro RTX 3000, 32GB, 512G NVMe SSD, Win10 Pro",2489.99,4.6,3,LAPTOP
1639,B07LGWK3KB,"Acer Nitro 5 AN515 Laptop: Core i5-8300H, 15.6inch Full HD IPS Display, 8GB RAM, 1TB HDD, NVidia GTX 1050 4GB Graphics (Renewed)",689.0,2.8,6,LAPTOP
1640,B01MYGF32C,"Acer Chromebook 14 CB3-431-C99D, Intel Celeron N3060, 14"" HD Display, 4GB LPDDR3, 16GB eMMC, Metal Chassis, Sparkly Silver, Google Chrome",299.99,4.3,465,LAPTOP
1644,B0811ZZMP9,Lenovo Yoga C940-14 FHD Touch - 10th gen i7-1065G7-12GB - 512GB SSD - Gray,1125.0,4.5,131,LAPTOP
1645,B089651D7T,"MSI GE75 Raider 10SFS-291 17.3"" 300Hz 3ms Gaming Laptop Intel Core i7-10875H RTX2070 Super 32GB 1TB NVMe SSD Win10 VR Ready",2199.0,3.2,2,LAPTOP
1647,B07CTVDG1Q,"Acer Chromebook 14, Aluminum, 14-inch Full HD, Intel Celeron Quad-Core N3160, 4GB LPDDR3, 32GB, Chrome, CB3-431-C5FM, (Silver) - (Renewed)",229.99,4.1,65,LAPTOP
1651,B0719G5ZW1,"2017 Newest Edition Samsung Galaxy TabPro S 12"" Full HD+(2160x1440) Flagship High Performance Touchscreen Convertible 2-in-1 Laptop, Intel Core M3, 8GB RAM, 256GB SSD, Win10, Gold",849.0,4.1,4,LAPTOP
1652,B01EH0NRQ2,ThinkPad L450 (20DT001DUS) Laptop Intel Core i5 4300U (1.90 GHz) 256 GB SSD Intel HD Graphics 4400 Shared memory 14'' Windows 7 Professional 64-Bit,521.5,1.0,1,LAPTOP
1653,B012NA1DA0,"Asus X205TA 11.6 inch Laptop -2GB Memory,32GB Storage, Blue",299.99,3.6,23,LAPTOP
1654,B07GV28PS2,"ASUS UX430UN-NB71 ZenBook 14"" Ultra-Slim Laptop with 14 inch FHD Display, Intel Core i7-8550U (up to 4.00 GHz)",1119.0,4.0,56,LAPTOP
1655,B07SZCVNLN,"Dell Vostro 13 5390, 8th Generation Intel Core i7-8565U, 13.3-Inch FHD (1920 X 1080), 8GB LPDDR3, 2133 MHz, 256 SSD, NVIDIA GeForce MX250 2GB GDDR5, v5390-7688GRY-PUS",999.97,5.0,2,LAPTOP
1660,B07Z6D5WSX,"Lenovo ThinkPad T495s 20QJ001KUS 14"" Notebook - 1920 x 1080 - Ryzen 7 3700U - 16 GB RAM - 512 GB SSD - Black - Windows 10 Pro 64-bit - AMD Radeon RX Vega 10 Graphics - in-Plane Switching (IPS) Te",1449.99,5.0,1,LAPTOP
1661,B07BPDH3HR,"2018 RCA Galileo Pro High Performance 2-in-1 11.5"" Touchscreen Tablet PC, Intel Quad-Core Processor 32GB SSD 1GB RAM Webcam WiFi Bluetooth Detachable Keyboard Android 6.0, Black",199.0,3.7,140,LAPTOP
1662,B082R98GTR,"Lenovo ThinkPad E15 20RD002YUS 15.6"" Notebook - 1920 x 1080 - Core i7 i7-10510U - 8 GB RAM - 256 GB SSD - Silver - Windows 10 Pro 64-bit - Intel UHD Graphics - in-Plane Switching (IPS) Technology",959.99,4.5,2,LAPTOP
1663,B07MNGBM5Z,"Razer Blade 15 Gaming Laptop: Intel Core i7-8750H 6 Core, NVIDIA GeForce RTX 2070 Max-Q, 15.6"" FHD 144Hz, 16GB RAM, 256GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3",2999.11,3.7,31,LAPTOP
1664,B0835RPG2Z,"Dell Inspiron 2-in-1 5000 14.0"" HD LED-Backlit Touchscreen Laptop, Intel Core i3-8145U Processor,8GB DDR4 RAM,256GB SSD Windows 10 (Renewed)",599.88,3.5,2,LAPTOP
1666,B08BC2QQ2M,"HP - 11.6"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Ash Gray",208.97,4.6,165,LAPTOP
1667,B07M6C8MFH,"Razer Blade 15: World's Smallest 15.6"" Gaming Laptop - 144Hz Full HD Thin Bezel - 8th Gen Intel Core i7-8750H 6 Core - NVIDIA GeForce GTX 1070 Max-Q - 16GB RAM - 512GB SSD - Windows 10 - Mercury",2399.99,3.7,4,LAPTOP
1668,B07PM2XTGK,"Lenovo ThinkPad T490 20N2002AUS 14"" Notebook - 1920 X 1080 - Core i7 i7-8565U - 8 GB RAM - 512 GB SSD - Glossy Black - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Te",1098.79,5.0,2,LAPTOP
1672,B08KRR54BX,"Lenovo ThinkPad T14s, Intel i7-10510U, FHD(1920 x 1080) Touch Screen,16GB DDR4 RAM, 1TB NVMe SSD, Backlit, Fingerprint Reader, Win10Pro, 3YR Lenovo WTY",1499.99,5.0,1,LAPTOP
1673,B00NGK7WY8,ASUS TP500 15-Inch Touch Laptop [OLD VERSION],849.0,4.0,128,LAPTOP
1674,B07TH28N8L,"Dell Latitude 7000 7400 14"" Touchscreen 2 in 1 Notebook - 1920 X 1080 - Core i7-8665U - 16GB RAM - 256GB SSD",1586.0,4.0,1,LAPTOP
1675,B085D853ST,"Acer 15.6 i5-1035G1 8G 512GB W10H, NX.HSHAA.003, NX.HSHAA.003, NX.HSHAA.003, NX.HSHAA.003",619.0,5.0,4,LAPTOP
1677,B07SVNF3S6,Lenovo 20NL0009US TS X395 3500U 8G 256GB W10P,799.99,5.0,2,LAPTOP
1678,B086N3KQ2F,"Latest_Dell XPS 15.6"" 4K UHD Touch IPS Display Laptop, 9th Generation Intel Core i7-9750H Processor, 16GB RAM, 512 SSD, Wireless+Bluetooth, NVIDIA_GeForce_GTX 1650 (512GB SSD)",1890.0,5.0,2,LAPTOP
1683,B07X4C1P3F,"Razer Blade Pro 17 Gaming Laptop 2019: Intel Core i7-9750H, NVIDIA GeForce RTX 2070 Max-Q, 17.3"" FHD 240Hz, 16GB RAM, 512GB NVMe SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3, SD Card Reader",2799.99,4.4,8,LAPTOP
1684,B07SH7JDJL,Lenovo 20NF0018US TS Tp E595 AMD Ryzen 7 3700U Syst 2.3G 8GB 256GB SSD 15.6In W10P,919.99,4.5,61,LAPTOP
1688,B082QN7DTS,"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 4GB RAM 16GB eMMC Gigabit Wi-Fi - XE310XBA-K04US",256.8,4.4,18,LAPTOP
1689,B0856QVM2F,"Lenovo Chromebook Duet, 2-in-1, 10.1"" WUXGA (1920 x 1200) Display, MediaTek Helio P60T, 4GB LPDDR4X RAM, 64GB eMCP SSD, Integrated ARM G72 MP3 Graphics, Chrome OS, ZA6F0031US, Ice Blue + Iron Grey",249.0,4.4,261,LAPTOP
1690,B07FB9TNZ5,"Razer RZ09-02385E71-R3U1 Blade - Worlds Smallest 15.6in Gaming Laptop - 60Hz Full HD, 8th Gen Intel Core i7-8750H, GeForce GTX 1060 Max-Q, 16GB RAM, 256GB SSD (Renewed)",1199.99,3.4,10,LAPTOP
1692,B07B32P1PJ,"LG gram Laptop - 14"" Full HD Display, Intel 8th Gen Core i5, 8GB RAM, 256GB SSD, 21.5 Hour Battery Life - 14Z980-U.AAW5U1 - White (2018)",816.69,4.4,27,LAPTOP
1693,B07SDQ3GF4,"Dell XPS 13 9380, XPS9380-7960SLV-PUS, 8th Generation Intel Core i7-8565U, 13.3"" FHD (1920x1080), 8GB 2133MHz, 256 SSD, Intel UHD Graphics 620",1189.0,4.0,1,LAPTOP
1694,B07PZ6WGJ1,"Newest Dell Vostro 15 15.6"" HD Flagship Laptop Computer PC, Intel Core i5-7200U 2.5GHz up to 3.1GHz, 16GB DDR4, 512GB SSD, Waves MaxxAudio Pro, WiFi, Bluetooth, HDMI, USB 3.0, Windows 10 Professional",1099.0,3.6,8,LAPTOP
1695,B07ZVDBDL6,SAMSUNG Notebook 7 NP750XBE-K04US 15.6 Inch Intel Core i5 (8th Gen) 8265U 1.6GHz/ 8GB LPDDR3/ 256GB SSD NVMe/ Windows 10 Pro Notebook(Platinum Titan),1095.99,4.0,1,LAPTOP
1699,B07PXC19WJ,"Lenovo Yoga 730 2-in-1 Laptop, 13.3"" Full HD IPS Touchscreen, Intel Core i7-8550U Processor up to 4.0GHz, 16GB DDR4 RAM, 512GB PCIe NVMe M.2 SSD, Wireless-AC, Bluetooth, Windows 10 Home, Iron Grey",999.0,3.9,23,LAPTOP
1700,B07WF92V36,"Lenovo ThinkPad T490s Laptop | 14"" FHD IPS IR Camera 250nit Display | 1.9GHz Intel Core i7-8665U Quad-Core | 16GB | 256GB SSD | Lenovo 4G-LTE - Win10 pro",1399.0,3.6,2,LAPTOP
1701,B07Z7QHY75,"2019 ASUS ROG G531GT 15.6"" FHD Premium Gaming Laptop | Intel 6-Core i7-9750H Upto 4.5GHz | 16GB RAM | 1TB HDD | NVIDIA GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10",1039.0,2.5,2,LAPTOP
1703,B074VB8DY3,"Lenovo ThinkPad T470s 14-Inch FHD IPS Laptop (Intel Core i5-7200, 8GB RAM, 256GB, Windows 10 Pro) - 20HGS43100",1462.89,3.0,1,LAPTOP
1704,B08121RGWZ,"Lenovo Yoga C740-15.6"" FHD Touch - 10th gen i7-10510U - 12GB - 512GB SSD - Mica",944.89,4.4,12,LAPTOP
1705,B01605ZRBK,"Microsoft Surface Pro 4 (256 GB, 8 GB RAM, Intel Core i7e)",899.99,4.0,317,LAPTOP
1706,B07TY2BNBX,"Lenovo ThinkPad X1 Yoga 4th Generation, Intel Core i7-8565U (1.80GHz, 8MB), 14.0 in 1920x1080 Multitouch, Windows 10 Pro 64, 8.0GB, 1x256GB SSD PCIe, HD Camera, 3 Year Onsite NBD with Premier Support",999.99,1.0,1,LAPTOP
1707,B07SLP5QD8,"HP 14"" - AMD A9-9425 - 4GB Memory - AMD Radeon R5-128GB SSD - Silver, 14-14.99 inches",399.0,4.4,401,LAPTOP
1711,B07994SS7T,"Acer Flagship chromebook with intel processor (13.3 inch | FHD | Touchscreen, M8173C | 4G | 32G SSD) (Renewed)",299.99,4.0,53,LAPTOP
1712,B07RX8KGSZ,"ASUS ROG Strix Hero III (2019) Gaming Laptop, 15.6” 144Hz IPS Type Full HD, NVIDIA GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4, 512GB PCIe NVMe SSD, Per-Key RGB KB, Windows 10 Pro, G531GW-XB74",1609.98,3.6,6,LAPTOP
1714,B07G19KF5K,"MSI PS42 8M-064US Professional Thin Bezel Laptop (Windows 10 Pro, Intel Core i5-8250U, 14"" LCD Screen, Storage: 256 GB, RAM: 8 GB) Silver",799.99,4.1,22,LAPTOP
1715,B081R7JGPP,"Dell XPS 15 7590 2019 15.6"" Core I7-9750H 32GB RAM 1TB PCIe SSD FHD IPS 500-NIT Non-Touch (1920X1080) NVIDIA GTX 1650 4GB Windows 10 Home (Renewed)",1599.66,5.0,1,LAPTOP
1719,B07W8Y1LPV,"Lenovo ThinkPad P1 Gen 2 20QT001XUS 15.6"" Mobile Workstation - 1920 X 1080 - Core i7 i7-9750H - 16 GB RAM - 256 GB SSD - Midnight Black - Windows 10 Pro 64-bit - NVIDIA Quadro T1000 with 4 GB - I",1849.99,4.8,6,LAPTOP
1720,B087792YYP,"Acer Swift 3 Thin & Light 13.5"" 2256 x 1504 IPS Display, 10th Gen Intel Core i7-1065G7, 16GB LPDDR4X, 1TB NVMe SSD, Wi-Fi 6, Fingerprint Reader, Back-lit Keyboard, SF313-52-79FS",1048.11,4.4,22,LAPTOP
1725,B08121WY1B,"ASUS Chromebook Flip C433TA - 14"" FHD Touch - m 8100Y - 4GB - 64GB eMMC",485.0,5.0,2,LAPTOP
1726,B07CD9VVVZ,"GIGABYTE Aero 15W v8-BK4 15"" Ultra Slim Gaming Laptop 144Hz FHD X-Rite i7-8750H, GeForce GTX 1060, 16G RAM, 512GB SSD, Metal Chassis, RGB Keyboard",1857.56,3.9,59,LAPTOP
1728,B085B3C37R,"MSI Creator 17 A10SGS-252 17. 3"" UHD 4K HDR1000 Mini LED Creator Laptop Intel Core i7-10875H RTX 2080 Super 32GB 2TB NVMe SSD Win10PRO VR Ready",3299.0,2.9,3,LAPTOP
1732,B07QFNN4GK,"Lenovo Legion Y740-15IRH Gaming Laptop, 15.6"" Screen, Intel Core i7, 16GB Memory, 1TB Hard Drive/256GB Solid State Drive, Windows 10, 81UF0001US",1653.44,3.3,11,LAPTOP
1733,B07GM2TCPM,"Acer Chromebook 15, Intel Celeron N3350, 15.6"" Full HD Touch, 4GB LPDDR4, 32GB Storage, Google Chrome, Pure Silver, CB515-1HT-C2AE, 15-15.99 Inches",486.98,4.3,597,LAPTOP
1734,B07QR6DKHV,"ASUS ZenBook Flip 14 Ultra Slim Convertible Laptop, 14” Full HD WideView, 8th Gen Intel Core i7-8565U, 16GB RAM, 512GB PCIe SSD, GeForce MX150, Windows 10, UX461FN-DH74T (Renewed)",999.18,3.7,9,LAPTOP
1735,B07FNYWGH6,"Acer Aspire 3 15.6"" LED HD Laptop AMD Ryzen 3 2200U Radeon Vega 3 Graphics 1TB Hard Drive 8GB DDR4 Memory 802.11ac WiFi USB 3.0 Webcam SD Card Reader HDMI Ethernet Windows 10 Home",520.0,3.9,37,LAPTOP
1740,B079LGLVJJ,"Lenovo 20LD001GUS Thinkpad X1 Yoga 20LD 14"" Flip Design Notebook - Windows - Intel Core i5 1.6 GHz - 8 GB RAM - 256 GB SSD, Black",1049.0,5.0,1,LAPTOP
1741,B003DWYUM6,"Lenovo ThinkPad X201 3626F2U 12.1-Inch Notebook (2.5 GHz Intel Core i5-540m Processor, 4GB DDR3, 320GB HDD, Windows 7 Professional) Black",1533.57,3.7,36,LAPTOP
1742,B07X4BLRKY,"Razer Blade Stealth 13 Ultrabook Gaming Laptop: Intel Core i7-1065G7 4 Core, NVIDIA GeForce GTX 1650 Max-Q, 13.3"" UHD 4K 60Hz, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB, Thunderbolt 3, Black",1999.99,4.4,17,LAPTOP
1744,B07S2Z68Q6,"Dell Latitude 5300 13.3"" Touchscreen 2 in 1 Notebook - 1920 X 1080 - Core i7 i7-8665U - 16GB RAM - 256GB SSD",1209.89,5.0,1,LAPTOP
1745,B07C3KBBY7,Dell Alienware AW15R3-7390SLV-PUS 15.6in FHD laptop 7th Generation Intel Core i7 16GB RAM 512GB SSD + 1TB HDD NVIDIA GTX 1070 (Renewed),1499.66,4.6,3,LAPTOP
1749,B08FBVXGZW,"Dell XPS 15 9500 15.6"" 4K UHD+ (3840 x 2400) Touchscreen 10th Gen Intel Core i7-10750H 32GB RAM 1TB NVMe SSD GeForce GTX 1650 Ti Windows 10 Professional Silver",2437.94,4.2,9,LAPTOP
1750,B01N41IP75,"Lenovo ThinkPad X1 Yoga 20FQ 14"" Flip Design 2-in-1 Ultrabook, i7-6500U, 8 GB RAM, 256 GB SSD, 14"" FHD (1920x1080) IPS Anti-glare, Back-lit, Windows 10 Pro (20FQ001VUS)",1999.11,4.0,13,LAPTOP
1752,B009F1IHZK,ASUS Taichi 21-DH51 11-Inch Convertible 2in1 (OLD VERSION),529.0,3.6,238,LAPTOP
1753,B07PZXZMW9,"Dell Latitude 5410 Laptop - 14"" FHD Display - 1.8 GHz Intel Core i7-10610U Quad-Core - 256GB SSD - 16GB - Windows 10 pro",1565.0,5.0,1,LAPTOP
1759,B07RCZW3D4,"Dell XPS 13 Laptop 13.3"", UHD, Intel Core i7-8565U, Intel UHD 620 Graphics, 256GB SSD Storage, 16GB RAM, XPS9380-7977SLV-PUS",1750.0,3.2,2,LAPTOP
1760,B07W3WSMRB,"Lenovo ThinkPad P43s 20RH000PUS 14"" Mobile Workstation - 2560 x 1440 - Core i7 i7-8665U - 16 GB RAM - 512 GB SSD - Glossy Black - Windows 10 Pro 64-bit - NVIDIA Quadro P520 with 2 GB - in-Plane S",1319.99,4.7,4,LAPTOP
1764,B08L9MNVFF,"HP ZBook 15u G5 - Mobile Workstation - 15.6"" Laptop - Intel Core i5-8350u - 8th Gen - 1.70 GHz - 8GB Memory - 256GB SSD - Windows 10 Pro 64-Bit - New",1186.79,5.0,2,LAPTOP
1765,B07WCSJVP4,"Refurbished Dell - XPS 15.6"" 4K Ultra HD Touch-Screen Laptop Silver",1499.0,4.3,16,LAPTOP
1767,B07NRKMDH3,"Dell XPS 9380 Laptop, 13.3"" FHD (1920x1080), Intel Core 8th Gen i7-8565U, 16GB RAM, 512 GB PCIe SSD, Windows 10 Home",1099.0,3.9,4,LAPTOP
1768,B07SSJX2T3,"Dell Latitude 5300 Laptop - 13.3"" FHD WVA AG - 1.9GHz Intel Core i7-8665U Quad-Core - 256GB SSD - 16GB - Windows 10 pro - Pro Support Plus",1226.9,5.0,1,LAPTOP
1769,B07QF1169F,"Dell Chromebook 11 3100 Celeron N4000 2.6 GHz 4GB 32GB eMMC AC BT WC 11.6"" HD MT Chrome OS",399.99,4.7,9,LAPTOP
1773,B07GTMCH5Y,"Lenovo ThinkPad X1 Carbon 6th Gen 14"" LCD Ultrabook Intel Core i5 (8th Gen) i5-8250U Quad-core 1.6GHz 8GB LPDDR3 256GB SSD Windows 10 Pro 64-bit",1079.0,3.6,4,LAPTOP
1774,B086JB9VRK,"Panasonic Toughbook CF-20, Intel m5-6Y57 @1.10GHz, 10.1'' Multi Touch, 8GB, 256GB SSD, WiFi, Bluetooth, Webcam, Rear Cam, Windows 10 Pro (Tablet + Keyboard) (Renewed)",1599.0,3.8,4,LAPTOP
1776,B07MKNL71F,"MSI GS65 Stealth-002 15.6"" Razor Thin Bezel Gaming Laptop NVIDIA RTX 2070 8G Max-Q, 144Hz 7ms, Intel i7-8750H (6 cores), 32GB, 512GB NVMe SSD, TB3, Per Key RGB, Win 10, Matte Black w/ Gold Diamond cut",3499.0,3.5,50,LAPTOP
1777,B08NTCH21H,"Dell XPS 9310, Intel Core i7-1165G7 X4 2.83GHz, 16GB RAM, 512GB SSD, 13.4"" UHD+ (3840 x 2400) Touch, Win10, Silver",1719.99,5.0,1,LAPTOP
1778,B07QYCZ3P5,"Razer Blade 15 Gaming Laptop 2019: Intel Core i7-9750H 6 Core, NVIDIA GeForce RTX 2070 Max-Q, 15.6"" FHD 1080p 240Hz, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3",2178.0,4.6,36,LAPTOP
1780,B088Q7Z6CY,"HP 15.6"" HD Laptop, Intel Core i3-8130U Processor, 20GB Memory: 16GB Intel Optane + 4GB RAM, 2TB Hard Drive, Re-Writable DVD Drive, HD Webcam, Bluetooth, USB3.1, HDMI, Windows 10 Home, Blue",899.0,5.0,1,LAPTOP
1781,B07JRGXKH4,"Lenovo ThinkPad X1 Extreme Business Laptop 20MF000DUS 15.6"" 4K/UHD touch screen, Intel 8th Gen i7-8750H, NVIDIA GTX 1050Ti, 32GB RAM, 1TB PCIe NVMe SSD, Windows 10 Pro",2255.99,3.7,3,LAPTOP
1782,B07SXTTW96,"Acer Predator Helios 300 Ph315-52-71RT 15.6"" Gaming Notebook - 1920 X 1080 - Core i7 i7-9750H - 16 GB RAM - 512 GB SSD - Black - Windows 10 Pro 64-bit - NVIDIA GeForce RTX 2060 with 6 GB - in-PLA",1495.09,5.0,2,LAPTOP
1784,B07WC92ZG5,"MSI GP65 Leopard 9SD-226 15.6"" 144Hz 3ms Gaming Laptop, Intel Core i7-9750H, NVIDIA GTX 1660Ti, 16GB, 512GB NVMe SSD, Win10",1427.77,5.0,2,LAPTOP
1791,B086WLWDVH,"Dell Precision 5540 Mobile Workstation - 15.6"" Ultrasharp UHD (3840 x 2160) IGZO4 Touch Display - 2.6Ghz Intel Core i7-9850H 6 Core - 16GB - 512GB SSD - Quadro T2000 4GB GDDR5 - Win10 pro",2499.0,3.1,4,LAPTOP
1792,B07123ZNTY,"Aorus X5 v7-KL3K3D 15.6"" Notebook IPS WQHD+ 7th Gen Intel i7-7820HK, GeForce GTX 1070 8GB, 16GB DDR4, 256GB SSD Win 10 Slim and Light Gaming Laptop",2102.81,3.1,14,LAPTOP
1794,B072K4LJKK,"Apple MacBook Air MD760LL/A Intel Core i5-4250U X2 1.3GHz 8GB 128GB SSD 13.3in, Silver (Renewed)",535.0,4.1,88,LAPTOP
1798,B079LF6RCV,"Lenovo 20LD001FUS Thinkpad X1 Yoga 20LD 14"" Flip Design Notebook - Windows - Intel Core i7 1.9 GHz - 16 GB RAM - 512 GB SSD, Black",2429.0,3.6,9,LAPTOP
1803,B07DRQ4F9B,"Alienware 15 R4 AW15R4-7712SLV-PUS 15.6"" Full HD Gaming Laptop (8th Generation Intel Core i7-8750H, 16GB DDR4 RAM, 256GB SSD/1TB HDD) with NVIDIA GTX 1060",1888.0,4.1,3,LAPTOP
1804,B07W7SJH8L,"Lenovo ThinkPad P1 Gen 2 20QT0014US 15.6"" Mobile Workstation - 3840 X 2160 - Core i7 i7-9750H - 16 GB RAM - 512 GB SSD - Midnight Black - Windows 10 Pro 64-bit - NVIDIA Quadro T1000 with 4 GB - I",1980.0,5.0,1,LAPTOP
1807,B08G7YLMBS,"Lenovo Yoga C940 2-in-1 14"" 4K Ultra HD Touch-Screen Laptop - i7-1065G7, RGB Backlit Keyboard, Webcam, WiFi 6, IPS, Alexa, USB-C, Thunderbolt 3, IntelIris Plus, Win 10 (16GB RAM | 512GB PCIe SSD)",1389.0,2.0,1,LAPTOP
1811,B01N9QKYZ9,"ASUS Gaming Thin and Light Laptop, 15.6-inch Full HD , Intel Core i7-7700HQ Processor, 16GB DDR4 RAM, 128GB SSD + 1TB HDD, GeForce GTX 1060 3GB, Windows 10 - FX502VM-AS73",1499.0,3.7,139,LAPTOP
1812,B00I9HU29K,"Dell XPS 2-in-1 Ultrabook Laptop Computer - 11.6"" Quad HD Touch-Screen - Intel Core i5 - 4GB Memory - 128GB Solid State Drive - Carbon Fiber",639.0,3.3,76,LAPTOP
1813,B07FMG7H6V,"Dell XPS 13 9370 13.3"" 4K Ultra HD Touchscreen Laptop Computer, Intel Core i5-8250U 1.60GHz, 8GB RAM, 128GB SSD, Windows 10 Home, Rose Gold",1218.52,3.8,2,LAPTOP
1815,B07FPTQR5J,"Lenovo ThinkPad X1 Yoga (3rd Gen) Multimode Ultrabook - Windows 10 Pro - Intel i7-8650U, 1TB NVMe-PCIe , 16GB RAM, 14"" WQHD HDR (2560×1440) Touchscreen with Pen, Fingerprint Reader (Black)",1629.0,4.6,7,LAPTOP
1819,B079WPYBB1,"Acer Chromebook 15 CB3-532-C8DF, Intel Celeron N3060, 15.6"" HD Display, 4GB LPDDR3, 16GB eMMC, 802.11ac WiFi 5, Google Chrome",386.21,4.2,43,LAPTOP
1820,B07261PM7F,"Lenovo ThinkPad P51 20HH000CUS 15.6"" - 3840 x 2160 -IPS - Intel i7-7820HQ Quad-core 2.90 GHz - 16GB - 512GB SSD - Win 10 Pro",2479.0,4.6,2,LAPTOP
1822,B01LXXC7QS,"2016 ASUS ZenBook UX310UA-WB71 13.3"" Anti-glare Full HD Laptop Intel i7-6500U, 2.5GHz, 8 GB Memory, 256 GB SSD, Backlit Keyboard, Bluetooth, HDMI, Win 10",924.89,2.6,5,LAPTOP
1826,B0766SCMPG,"2017 Stylish Rose Gold Dell XPS 9360 13.3"" Full HD InfinityEdge Touchscreen Ultimate Ultraportable Laptop, Intel Core i5-7200U Dual-Core, 8GB RAM, 128GB SSD, WIFI, Bluetooth, Webcam, Windows 10",1198.25,2.9,5,LAPTOP
