name,ASIN,Brand,Best_Sellers_Rank,Best_Sellers_Ranking_Fields,Product_Dimensions_inches,Item_Weight_pounds,Date_First_Available,Is_Discontinued_By_Manufacturer,Item_model_number,Batteries,Voltage,Series,National_Stock_Number,Chipset_Brand,Batteries_Required,Wireless_Type,Standing_screen_display_size,Max_Screen_Resolution,Part_Number,Item_Package_Quantity,Color,Number_of_USB_2point0_Ports,Number_of_USB_3point0_Ports,Computer_Memory_Type,Average_Battery_Life_in_hours,Processor_Count
GinTai New Keyboard Replacement For Lenovo ThinkPad E480 L480 T480S US 01YP440 With Backlit,B07CVBV43H,,2021,Laptop,12.64 x 6.89 x 1.18 ,1.3119999999999998,2018-05-03,No,NC0535,,,,,,,,,,,,,,,,,
"SenseAGE Screen Keyboard Protection Microfiber Liner and Cleaning Cloths for MacBooks 13”, 3-in-1 Keyboard Imprint Protection Microfiber Cloth, Multi-Functional Mouse Pad, Black",B089NP3767,SenseAGE,79399,Office,7.83 x 5.63 x 0.28 ,0.1696,2020-06-04,,,,,,,,,,,,,,Black,,,,,
Razer Keyboard Rz03-01060100-r3m1 Deathstalker Essential 2014 Gaming Keyboard,B00JPRWVCE,,131788,Video,19.5 x 9.9 x 2.2 ,2.64,2014-03-10,No,RZ03-01060100-R3M1,,,,,,,,,,,,,,,,,
Max Keyboard - Cherry MX R1 Backlit Novelty Keycap Set Portal with Wire Keycap Puller (R1-1X1.50),B01L3ISSCY,,986,Computer,7 x 3.25 x 0.6 ,0.3824,2016-08-25,No,,,,,,,,,,,,,,,,,,
"Bluebyte Multi-Device Universal Wireless Bluetooth 4.0 LE Keyboard with Comfortable Chiclet Key, Full Size Bluetooth Ultra-Slim Wireless Keyboard for Mac, Windows PC,Phone and Tablet.（White",B07CHJJQ1W,Bluebyte,3677,Computer,14.41 x 4.72 x 0.71,1.36,2018-04-19,No,BKB-6145SW,2 AAA batteries required.,,,,,,2.4 GHz Radio Frequency,,,,,White,,,,,
Azio MGK L80 Mechanical Gaming Keyboard (Brown K-Switch/RGB Backlight) MGK-L80-01,B01J4FMNX8,Azio,55159,Video,20 x 7.5 x 1.75,2.4,,No,MGK-L80-01,,,,,,,,,,,,Brown,,,,,
"FOR MacBook Pro 13 Case 2020 Release A2338 M1/A2289/A2251, DQQH Rubberized Plastic Hard Shell Cover with Keyboard Cover for Apple New Mac Pro 13 inch (MacBook Newest Pro 13"" A2289/A2251, Starry Night)",B08FMLG3TM,,6862,Laptop,12.09 x 8.5 x 0.75 ,1.344,2020-08-11,,A2289/A2251,,,,,,,,,,,,,,,,,
Max Keyboard x Ergodox PBT dye sub keycap Set with DSA Profile - Grey,B08BTSDWNL,,1023,Computer,16.77 x 6.57 x 2.76 ,0.8,2020-06-25,,,,,,,,,,,,,,,,,,,
"SZSOLI Larger Extended Gaming Mouse Pad with Stitched Edges, Long XXL Mousepad (31.5x15.7In), Desk Pad Keyboard Mat, Non-Slip Base, for Work & Gaming, Office & Home (Colorful)",B089STLW17,SZSOLI,74789,Office,31.5 x 15.75 x 0.08,1.19,2020-06-08,,,,,,,,,,,,,,Colorful,,,,,
"for MSI GS65 Keyboard Cover Skin, Ultra Thin Keyboard Cover Protective Skin for MSI GF63 PS63 P65 WP65 WS65 15 Inch Gaming Laptop, Clear TPU Keyboard Cover Protector",B07X9ZSWFM,,1764,Computer,14 x 5 x 0.1 ,0.2528,2019-09-04,,,,,,,,,,,,,,,,,,,
"DJ Panda Pattern Mouse Pad with Stitched Edge, Non-Slip Rubber Base Gaming Mousepad, Premium-Textured Customized Mouse Mat for Office Home PC Laptops",B08FWYYN5J,FUNINDIY,100271,Office,10.3 x 8.3 x 0.1 ,0.5072,2020-08-14,,,,,,,,,,,,,,DJ Panda Pattern,,,,,
"Creative Wrist Rest Set for Keyboard and Mouse, Nonslip Memory Foam Cushion Hand Arm Support Pad for Office, Computer, Laptop, Comfortable for Easy Typing and Wrist Pain Relief, Cute Cat Image",B08CV9ZSDM,Techsea,190598,Office,17.32 x 3.54 x 1.97 ,0.8959999999999999,2020-07-13,,,,,,,,,,,,,,,,,,,
"TiMOVO 9-11 Inch Felt Tablet Sleeve Case for 2020 10.9-inch iPad Air 4,11-inch iPad Pro, New iPad 10.2, Galaxy Tab A7 10.4 2020, S6 Lite 2020, Apple Smart Keyboard, Portable Pocket Bag, Gray",B086QX5BXK,,860,Tablet,11.42 x 8.27 x 0.59,0.736,2020-04-03,,,,,,,,,,,,,,,,,,,
"OPOLAR Cordless Blower & Vacuum 2-in-1, Portable Mini Handheld Car Vehicle Vacuum Cleaner, Electric Compressed Air Duster Replaces One-time Canned Air Spray for Computer Keyboard, Rechargeable Battery",B08CXGNCKF,,51,Computer,15.35 x 3.94 x 5.91,2.2,,,,3 Lithium ion batteries required. (included),,,,,,,,,,,,,,,,
Akko World Tour Tokyo R2 162-Key OEM Profile 85% Dye-Sub PBT Full Keycap Set for Mechanical Keyboards with Japanese Hiragana,B08MW1MS15,,10671,Video,14.53 x 6.97 x 2.32 ,1.76,2020-11-06,,,,,,,,,,,,,,,,,,,
"ProCase MacBook Air 13 Inch Case 2020 2019 2018 Release A2337 M1 A2179 A1932, Hard Case Shell Cover for MacBook Air 13-inch Model A2179 A1932 with Keyboard Skin Cover -Matte Clear",B07KFW48KN,,452,Laptop,12.2 x 8.6 x 1,0.8320000000000001,2018-11-12,No,PC-08361466,,,,,,,,,,,,,,,,,
"RUYIDAY Keyboard Wrist Rest Pad and Mouse Wrist Rest Support Mouse Pad Set,Durable & Comfortable & Lightweight for Easy Typing & Pain Relief-Ergonomic Support(Marble)",B083TL662K,RUYIDAY,124406,Office,16 x 8.1 x 1.4 ,2.176,2020-01-13,,,,,,,,,,,,,,Marble,,,,,
"YWXTW Galaxy Tab A7 10.4 Inch 2020 Keyboard Case, Slim Shell Lightweight Magnetic Detachable Wireless Bluetooth Keyboard Cover for Samsung Galaxy Tab A7 SM-T500/T505/T505N/T507 - Black",B08KG1C8LN,,1503,Tablet,11.02 x 7.52 x 1.06 ,1.28,2020-09-30,,,1 Lithium Polymer batteries required. (included),,,,,,,,,,,,,,,,
"Hexgears Supernova Mechanical Keyboard (Box White Switches, Black)",B07LFL5ZYP,,11743,Amazon,19.5 x 7.5 x 2.3 ,3.49,2019-02-13,No,,,,,,,,,,,,,,,,,,
Abakoo New Keyboard Compatible with DELL Latitude E5450 E7450 0D19TR with Backlit no Frame Black US,B07ZVBQ3ZJ,,3685,Laptop,13.1 x 5.7 x 1 ,1.024,2019-10-31,,,,,,,,,,,,,,,,,,,
"Sierra Blackmon US Layout Notebook Keyboard for e6520 e6530 e6540 e5520 E5530 Series, Black, with Backlight, with Remote Control Lever, e6520",B07G5GQJS1,,1025,Laptop,15 x 5 x 1 ,0.768,2018-08-03,No,E6520,,,,,,,,,,,,,,,,,
QIND Keyboard Wrist Rest Pad Comfortable Pain Relief Durable sy Typing Laptop Gaming Walnut Wood Office 60 Key Ergonomic Non Slip Polished Surface Computer Accessories,B08CYBLQL7,,66783,Office,12.6 x 3.94 x 3.15,0.056319999999999995,,,,,,,,,,,,,,,,,,,,
Mugen Steam Logo Custom Gaming Keycaps for Cherry MX Switches - Fits Most Mechanical Keyboards - with Keycap Puller,B07SH565FJ,,2117,Computer,1 x 1 x 1,0.15776,2019-10-26,,,,,,,,,,,,,,,,,,,
"Desk Mat Brown & Dark Brown 17x36 - Computer, Laptop, Keyboard & Mouse Pad Organizer - Leather Cover Office Table Protector - Double Side Gaming Surface with Colors - Typing & Writing Accessories",B07KWFNV32,Dwelling With Pride,48635,Office,17.56 x 2.64 x 2.01 ,1.15,2019-03-29,No,,,,,,,,,,,,,Leather (Dark & Light),,,,,
Wrist Rest for Computer Keyboard and Mouse Pad with Wrist Support Gel Seashells Beach Ergonomic Mousepad Memory Foam Comfortable Keyboard Pad Set Non-Slip Base Come with A Cute Coaster,B08L8SHMXQ,SKYFREE,103568,Office,16 x 8 x 2.2 ,2.176,2020-10-16,,,,,,,,,,,,,,Seashells Beach,,,,,
"CQ84 Mechanical Wired Keyboard, Gaming Keyboard, Brown Switches, RGB Backlit, Compact 84 Keys, Anti-ghosting, Full-Key Conflict Free, Full Speed, for Windows PC Gaming or Work (Pink)",B08NJ6X1KS,,50503,Video,13.46 x 6.77 x 1.89 ,1.84,2020-11-16,,,,,,,,,,,,,,,,,,,
"World Map Extended Gaming Mouse Mat Keyboard Mat Laptop Mat Desk Non Slip Mouse Pad For Computer Notebook,Black,Best Gift(Large Size 31.4""x11.8"")",B077Q2HJVL,Xstar,85539,Office,11.97 x 2.99 x 2.13 ,1.072,2018-07-21,No,,,,,,,,,,,,,,,,,,
"Bewinner Russian English Wireless Keyboard, Bluetooth 3.0 Low Consumption Energy-Saving Portable Ultra-Thin Keyboard for iOS for Android for Windows, Computer Keyboards",B0837SR79B,,4531,Computer,7.87 x 4.72 x 0.31,0.736,2019-12-28,,,,,,,,,,,,,,,,,,,
"MOSISO Compatible with MacBook Air 13 inch Case A1369 A1466 Older Version 2010-2017 Release, Plastic Hard Shell Case & Keyboard Cover Skin & Wipe Cleaning, Rose Quartz",B08CHH1VR1,,2073,Laptop,12.99 x 9.65 x 0.94 ,1.8559999999999999,2020-07-07,,,,,,,,,,,,,,,,,,,
Gaming Mouse Pad Computer Keyboard Mouse Mat Dark Purple Tulip Flower Ultra Thick with Stitched Edges Non-Slip Rubber Base Large Extended Premium-Textured,B08HJX69WY,TMVFPYR,540990,Office,35 x 15 x 0.3 ,1.32,2020-09-05,No,,,,,,,,,,,,,Black,,,,,
"Leze - Ultra Thin Keyboard Protector Skin Cover for 11.6"" Acer Spin 1,SP111-31N Full HD Touch 2 in 1 Laptop - TPU",B07B3LLZ4R,,5114,Computer,13.9 x 6 x 0.2 ,0.768,2018-02-25,No,,,,,,,,,,,,,,,,,,
"Koolertron Single-Handed Programmable Mechanical Keyboard with OEM Gateron Red Switch,All 44 Programmable Keys Tools Keypad,8 Macro Keys,PBT Keycaps.[SMKD72-C]",B076LZJ5JS,,37973,Video,9.49 x 6.81 x 1.57 ,1.24,2017-10-19,No,AE-SMKD7,,,,,,,,,,,,,,,,,
"luo Suitable Logitech G915TKL G915 G815 Keyboard keycaps,Replacement Keycaps Mechanical Gaming Keyboard (White 87 Keys only keycaps)",B08N5ZGTN5,,3153,Computer,3.94 x 1.97 x 1.97 ,1.12,,,,,,,,,,,,,,,,,,,,
Cmhoo XXXL Gaming Mouse Pad RGB Keyboard Pad Large Glowing Led 35.4x15.7IN 3MM Thick Non-Slip Desk Pad - 90x40 FGhei,B07VTT1MNV,Cmhoo,34396,Office,16.38 x 3.7 x 3.62 ,2.2,2019-07-31,,,,,,,,,,,,,,90x40 FGhei,,,,,
Sucrun One Piece Mechanical Keyboard Keycap Luffy Personality Keycap Nami DIY Handmade Keycap Chopper Artisan keycap for Mechanical Gaming Keyboard(Cherry switches) (Chopper),B08QTZH4J5,,0,,4.45 x 2.8 x 1.73 ,0.2144,2020-12-16,,,,,,,,,,,,,,,,,,,
"10 inch Tablet with Keyboard and Mouse, 4 GB RAM + 64 GB ROM/256GB Expansion Quad-Core Android 9.0 Tablets WiFi Dual SIM 4G and TF Card slot 8000mAh Type-C Bluetooth OTG android Tablet 10 inch (Black)",B08CRL968T,AOYODKG,65310,Electronics,11.4 x 8.2 x 2.3 ,2.64,2020-11-10,,,,,Touch,,,,,10 Inches,1280 x 800,,,,,,,,
New Laptop Replacement Keyboard for Lenovo ThinkPad Edge E530 E530C E535 E545 Series 04Y0264 04Y0301 0C01700 04W2480 45E20P 04W2443 V132020AS3 US,B08RYYZPZ2,,0,,11.02 x 9.84 x 1.97,1.12,2020-12-14,,E530 E530C E535 E545,,,,,,,,,,,,,,,,,
"Korean Keyboard Stickers (Hangul) for Laptop, Macbook Air/Pro, Desktop PC Computer, Mac (decals with yellow letters on transparent background, best Korean keyboard cover, skin, or overlay alternative)",B004GSSQ6W,,4154,Computer,2.95 x 0.03 x 7.48,0.03952,2019-11-24,,,,,,,,,,,,,,,,,,,
New Keyboard Compatible with Dell Precision M3800 XPS 15 9530 0WHYH8 WHYH8 0HYYWM PK130YI2A00 V143725AS1 with Backlit US Black,B07VPTL1T9,,2508,Laptop,13.23 x 5.63 x 0.83 ,1.024,2019-07-25,,,,,,,,,,,,,,,,,,,
"Numeric Keyboard,Bluetooth Numeric Keypad Rechargeable,Portable Wireless 34-Key Number Pad,External Numpad Keyboard Data Entry,for MacBook, MacBook Air/Pro, iMac Windows Laptop(Silver White)",B0851G97F4,,563,Numeric,5.98 x 4.72 x 1.18,1.12,2020-02-21,,,1 Lithium ion batteries required. (included),,,,,,,,,,,,,,,,
"Ultra Thin Keyboard Skin Protector Compatible with 15.6"" ASUS F555LA F556UA F556UA GL502 GL552VW GL752 K555 K501 K550 G550LK G60VW G58JW FX50 Q534UX Laptop - TPU",B07VJ2JMVQ,,8599,Computer,12.5 x 3.5 x 0.3,0.2528,2019-06-13,,,,,,,,,,,,,,,,,,,
"XSKN Portuguese Language Keyboard Cover Compatible New MacBook Air 13"" 13.3-inch with Touch ID Retina Display (A1932, 2018 Release) Soft-Touch Ultra Slim Silicone Protective Skin US&EU Version (Black)",B07R6PX243,,77265,Computers,13.39 x 6.69 x 0.39 ,0.1024,2019-04-30,,,,,,,,,,,,,,,,,,,
MMOBIEL QWERTY Keyboard US Version Replacement Compatible with MacBook Pro A1286 15” 2008-2012,B07W7TQDCJ,,4664,Laptop,13.54 x 6.38 x 1.65 ,0.9920000000000001,2019-08-07,,MacBook Pro A1286 2008-2012,,,,,,,,,,,,,,,,,
"Wireless 60% Mechanical Gaming Keyboard, Bluetooth 5.0/2.4GHz USB/Wired 3 Mode Connect, 68 Keys Blue Switch Compact Keyboard,16 Rainbow Mixed Backlit Effect, 3000 mAh Rechargeable Keyboard",B08M39115Q,,62542,Video,13.58 x 5.91 x 1.89 ,1.7,2020-10-28,,,,,,,,,,,,,,,,,,,
"YYubao Clear Keyboard Cover Protective Skin Compatible for 13.9 inch Lenovo Yoga 920 C930, Yoga 6 Pro, Lenovo Yoga 720 13.3/12.5 inch, Lenovo Yoga 730 15.6 inch, Lenovo Yoga 730 13.3 inch",B07PR3VSCG,,6343,Computer,13 x 5.25 x 0.3 ,0.2304,2018-11-20,No,,,,,,,,,,,,,,,,,,
Metal Kailh Switch Opener Tester Lube switches of Mechanical Keyboard Aluminum Alloy Switch Opener Instantly Accessories Tool for Keyboard Gaming Gamer Enthusiasts Kits Black,B08NCPQCXH,,1098,Computer,3.66 x 2.48 x 0.75 ,0.05072,2020-11-12,,,,,,,,,,,,,,,,,,,
"OZADE Mac Pro 13 inch A1425 A1502 Release 2015 2014 2013 2012,Plastic Hard Shell Case & Keyboard Cover & Screen Protector & Webcam Cover & Storage Bag for Old Mac Pro 13,One Line One World",B01K4K4QT6,,3997,Laptop,12.2 x 8.5 x 0.8 ,1.6640000000000001,2020-11-03,,MC51H,,,,,,,,,,,,,,,,,
"Lomi-luskr JXZJ Pink Wired Mechanical Keyboard with White Backlit, 22 Lighting Effects, 104 Keys Anti-Ghosting Gaming Keyboard (Black Switch, Pink)",B089RM7GWC,,90341,Video,19.29 x 6.69 x 1.97 ,2.33,2020-09-15,,,,,,,,,,,,,,,,,,,
"NJHX Large Gaming Mouse Pad- Waterproof XXL Long Extended Keyboard Mat(35.4x15.7x0.16In), Starry Night…",B07H16CHJ4,NJHX,55787,Office,35.5 x 15.8 x 0.16,1.65,2018-08-31,No,Star9040,,,,,,,,,,,,2-blue,,,,,
OneGET MacBook Air 13 Inch Case 2018 Laptop Case MacBook Air13 A1932 PP Computer Case MacBook Air13 Hard Shell Minimalist Thin MacBook Air 13 Case Whith Touch ID Light Blue,B082DVT4ZY,,10957,Laptop,13.39 x 8.66 x 0.79,0.848,2019-12-05,,,,,,,,,,,,,,,,,,,
Bloody B188 8-Key Light Strike (LK) Optical Mechanical Gaming Keyboard – Tri-Color LED Backlit – Smooth/Linear Black Switch,B019NMZQDG,,55314,Video,18.29 x 1.61 x 6.12,1.8,2015-12-21,No,B188,,,,,,,,,,,,,,,,,
Zahara Laptop US Keyboard with Fram Replacement for HP 15-f009ca 15-f009wm 15-f010dx 15-f162dx 15-f100dx 15-f111dx 15-f113ca 15-f128ca 15-f018dx 15-f019dx 15-f023wm 15-f024wm 749650-001 LS-A991P,B07TY118QW,,4747,Laptop,15.1 x 6.1 x 1.2 ,1.3119999999999998,2019-07-05,,,,,,,,,,,,,,,,,,,
"Premium Ultra Think Keyboard Cover Compatible with 11.6"" Lenovo Chromebook N20 N21 N22 N23 100E 300E 500E, Chromebook C330, Lenovo Flex 11 Chromebook, 14"" Lenovo Chromebook N42 N42-20 - Clear",B0872R6DZ7,,0,,14.5 x 5.6 x 0.3,0.152,2020-04-14,,,,,,,,,,,,,,,,,,,
"Acer Aspire 5 A515-55-378V, 15.6"" Full HD Display, 10th Gen Intel Core i3-1005G1 Processor (Up to 3.4GHz), 4GB DDR4, 128GB NVMe SSD, WiFi 6, HD Webcam, Backlit Keyboard, Windows 10 in S Mode",B087RTBMK5,Acer,4727,Computers,14.31 x 9.86 x 0.71,3.97,2020-07-01,,A515-55-378V,1 Lithium ion batteries required. (included),,A515-55-378V,,Intel,,Bluetooth,15.6 Inches,1920 x 1080,,,,1,2,DDR4 SDRAM,8 Hours,2
"Bluetooth USB 5.0 Adapter PC, Bluetooth Dongle for Win10/8.1/8/7/XP/Vista, Bluetooth Receiver/Transmitter Support Multiple Device Connections: Headset, Mouse, Keyboard, Printer, Speaker, Plug and Play",B086DNCDHV,,27,Bluetooth,0.63 x 0.18 x 0.45,0.1024,2020-03-26,No,Bluetooth 5.0,,,,,,,,,,,,,,,,,
Mugen Custom Roadhog Overwatch Gaming Keycaps Set for Cherry MX Switches - Fits Most Mechanical Gaming Keyboards - with Keycap Puller,B084JBYPZR,,125034,Video,1 x 3 x 4,0.05072,2020-02-05,,,,,,,,,,,,,,,,,,,
Arabic Transparent Background RED Letters Keyboard Stickers for Any PC Computer Laptop Desktop Keyboards,B002C22IAY,,2634,Computer,0.04 x 3.54 x 5.51,0.056319999999999995,2009-06-04,,,,,,,,,,,,,,,,,,,
Naruto The Sharingan Mechanical Keyboard Keycap Personality Keycap DIY Handmade Keycap Artisan keycap for Mechanical Keyboard(Cherry switches) (Kakashi),B0897Z4796,,2463,Computer,3 x 3 x 1.5 ,0.12960000000000002,2020-05-27,,,,,,,,,,,,,,,,,,,
"Sosolong Anime Mouse Pad My Hero Academia Computer Mouse Pad for Boys Room Game Room, Memory Foam Mouse, Keyboard and Wrist Pad Combination Set,",B08PDBKGXL,,90971,Office,17.99 x 8.58 x 2.2 ,1.232,2020-12-01,,,,,,,,,,,,,,,,,,,
Keycap Puller Keycap Remover 3 in 1 Multifunctional Keycap Removal Tool with 1.5/2.5 Cross Head Screwdriver for Keyboard,B08RW9HHFG,,419,Computer,3.94 x 1.97 x 0.39 ,0.05072,2021-01-01,,,,,,,,,,,,,,,,,,,
HP Black & Silver USB Keyboard Model# KU-0316 HP Part# 434821-007,B00I5V6WVM,HP,29647,Computers,19 x 8 x 2,2.2,,No,KU-0316,,,,,,,,,,,,,,,,,
"XSKN Final Cut Pro X Silicone Shortcut Keyboard Skins are Compatible with MacBook Pro 13"" A1708 and MacBook 12"" A1534",B01MU9I277,,2167,Computer,12.6 x 5 x 0.5 ,0.0768,2017-01-11,No,,,,,,,,,,,,,,,,,,
"Anban MacBook Air 13 Inch Case 2021 2020 2019 2018 Release A2337 M1 A2179 A1932, Glitter Bling Smooth Protective Case & Glitter Laptop Sleeve & Keyboard Cover Compatible with Mac Air 2020 M1 Touch ID",B082R5GD38,Anban,5361,Laptop,17.17 x 12.2 x 1.97 ,1.34,2019-09-18,,anban cover set,,,,,,,,13 Inches,,,,Silver Cover Set,,,,,
"i-Tensodo Keyboard Cover for Ultra Thin Keyboard Cover for 2020 Dell New XPS 13 9300 13.4 inch Laptop Keyboard Cover Protective Skin, Dell XPS 13 9300 Accessories, US Layout-TPU",B08J7BGF7D,,5060,Computer,7.5 x 5.5 x 0.1 ,0.256,2020-09-16,,,,,,,,,,,,,,,,,,,
"OLED Display Module for Mechanical Keyboards & Arduino, 3.3V-5V 0.91 Inch SSD1306 I2C (Black)",B08KLMJDGH,,1639,Computer,4.29 x 2.99 x 0.51 ,0.10144,2020-10-04,,,,,,,,,,,,,,,,,,,
FPS Backlit Key Caps fo All Cherry MX Low Profile Key/Switch Gaming Keyboards,B08K8JHBRD,,2212,Computer,4.02 x 3.74 x 0.39 ,0.05072,2020-09-28,,,,,,,,,,,,,,,,,,,
mRest - Wrist Rest & Mouse Pad By Rain Design,B0006DV6AE,Rain Design,125965,Office,18.5 x 2.5 x 0.75,1.0,2004-10-15,No,10011,,,,,,,5.8 GHz Radio Frequency,,,,,White,,,,,
KB Covers Final Cut Pro X Cover for Apple Keyboard Numeric (FCPX-AK-CC-2),B009XDIAHK,KB Covers,5657,Computer,6 x 14 x 0.3,0.256,,No,FCPX-AK-CC-2,,,,,,,,,,,,,,,,,
"Wrist Rest, Keyboard Wooden Wrist Rest, 60 Key Non Slip Black Walnut Wood Keyboard Wrist Rest Ergonomic Gaming Desk Wrist Pad Support for Computer Laptop PC",B08BZPLZH2,,90570,Office,12.6 x 3.94 x 3.15,0.056319999999999995,,,,,,,,,,,,,,,,,,,,
"Lapogy Keyboard Cover for Lenovo Yoga C940 C930 920 13.9,Flex 14 14''/15 15.6''/Flex 5 14'',Yoga 730 720 13.3''/Yoga 730 15.6''/Yoga 720 12.5 inch,Lenovo IdeaPad 3 14"" Protective Skin, Mint+Clear",B08316KKMY,,3265,Computer,11 x 4 x 0.1,0.2528,2019-12-22,,,,,,,,,,,,,,,,,,,
"Keyboard Cover for Acer Nitro 5 AN515-54/55, Nitro 5 AN517-51/52, AN715-51/52, 2020 2019 Predator Helios 300 PH315-52 PH315-53 PH317-53 Series Gaming Laptop - Mint",B07VGMT9HV,,5529,Computer,12.5 x 3.5 x 0.3,0.12960000000000002,2019-07-17,,,,,,,,,,,,,,,,,,,
"ONEVER Flexible Led Strip Lights with USB Cable for TV Computer Desktop Laptop Background Home Kitchen Decorative Lighting, SMD 3528 50CM Cool White",B016RFHGZS,,49,USB,19.69 x 0.31 x 0.12,0.1968,2015-10-17,No,LYSB016RFHGZS-CMPTRACCS,,,,,,No,,,,S1051339YUOA5206,,Cool White,,,,,
Razer Cynosa Lite Chroma USB QWERTY (Renewed),B08GF3YXGJ,,24622,Video,18 x 6.85 x 1.29,2.29,2020-08-21,,,,,,,,,,,,,,,,,,,
"Max Keyboard Keycap, Cherry MX Switch, Tester Kit (9 switches Pro Sampler Tester Kit)",B00N6DXTW4,,1029,Computer,3.15 x 2.09 x 0.98,0.3824,2013-08-31,No,8541644378,,,,,,,,,,,,,,,,,
Replacement for HP 15T-DW 15-DW 15s-du 15-DW0037WM 15-DW0038WM Laptop Upper Case Palmrest Keyboard Touchpad Assembly Part L52021-001 AP2H8000500 Top Cover Gray,B08GLF535W,,3731,Laptop,13.78 x 9.84 x 3.94,1.95,2020-08-04,,15T-DW 15-DW 15s-du 15-DW,,,,,,,,,,,,,,,,,
"MOSISO Compatible with MacBook Pro 13 inch Case 2016-2020 Release A2338 M1 A2289 A2251 A2159 A1989 A1706 A1708, Plastic Rose Leaves Hard Shell Case & Keyboard Cover & Screen Protector, Transparent",B07XZB88S8,MOSISO,423,Laptop,12 x 8.5 x 0.6,1.584,2019-09-17,,,,,,,,,,13 Inches,,,,Transparent,,,,,
"Suitable for Corsair keycap K70 K65 Keyboard keycap, 104 Keys. Spare keycaps Mechanical Gaming Keyboard",B08LMZ14D3,,1827,Computer,7.87 x 5 x 1.85 ,0.672,2020-10-22,,,,,,,,,,,,,,,,,,,
"31.5""x15.75""x.16"" HAE Premium Large XL Gaming Mouse Pad with Keyboard Wrist Support. 1"" Thick Memory Foam Wrist Rest. Waterproof Smooth Office and Gaming Mouse Pad with Stitched Edges.",B08GYC914F,Hyper AGR Enterprise,53822,Office,32.75 x 6.25 x 1.75 ,2.5,2020-08-29,,,,,,,,,,,,,,Black,,,,,
"White USB3.0 Extension Cable 20ft, VCZHS USB 3.0 Extension Cable USB3.0 Cable A Male to A Female for USB Flash Drive, Card Reader, Hard Drive, Keyboard,Playstation, Xbox, Oculus VR, Printer, Camera",B08CBSYN7D,,1013,USB,7.36 x 7.24 x 1.77 ,1.7280000000000002,2020-07-04,No,,,,,,,,,,,,,,,,,,
USB Keyboard Mouse Over RJ45 CAT5E CAT6 Cable Extension Extender 4 Ports Hub Cable Adapter CableCC,B00ZUDWTGU,,30457,USB,8.5 x 5.67 x 1.22 ,0.2816,2015-06-17,,,,,,,,,,,,,,,,,,,
Laptop Monitor Light Bar Sicotool Computer Screen Light E-Reading Screen LED Task Lamp Color 3 Adjustable Temperature USB Powered Eye-Care No Screen Glare(Black),B08HQJYJH6,,81,USB,10.87 x 2.48 x 1.85 ,0.8,2020-09-16,,,,,,,,,,,,,,,,,,,
"iPad Keyboard Case for Apple iPad 2/3/ 4 Generation,7 Color Backlight Detachable Bluetooth Aluminum Keyboard with Ultra Slim Protective Folio Smart Cover-Auto Wake/Sleep,Rose Gold",B07W12YXBL,,6337,Tablet,11.1 x 7.99 x 1.22 ,1.78,2019-08-02,,,,,,,,,,,,,,,,,,,
FILCO Majestouch 2 TKL (Cherry MX Red) Keyboard,B007VAFWM8,,1448,Computer,5.31 x 14.02 x 1.3,2.2,2006-01-01,No,FKBN87MRL/EB2,,,,,,,,,,,,,,,,,
"CQ104 Gaming Keyboard USB Wired Floating Keyboard, Quiet Ergonomic Water-Resistant Mechanical Feeling Keyboard, Rainbow LED Backlit Keyboard for Desktop, Computer, PC",B08S2S4G5N,,0,,17.9 x 7 x 1.5 ,1.0,2020-10-15,No,,,,,,,,,,,,,,,,,,
Black Color Neoprene Carrying Protection Sleeve Case Cover for Logitech K380 Multi-Device Bluetooth Keyboard and Arteck HB030B Portable Wireless Keyboard,B07GJFL8W9,,701,Tablet,11.5 x 7 x 1 ,0.512,2018-08-16,No,8541649480,,,,,,,,,,,,,,,,,
"CableCreation 3.3 FT USB 3.0 Extension Cable, USB Male to Female Extender Cord, Compatible Oculus VR, Playstation, Xbox, Keyboard, Printer, Scanner, Space Gray Aluminum",B01M1KKKGI,,1229,USB,9.21 x 6.3 x 0.55 ,0.11263999999999999,2016-09-27,No,CC0522,,,,,,,,,,,,,,,,,
"HP Chromebook 15.6"" Full HD 1920 x 1080 Touchscreen Intel Core i3-8130U Intel UHD Graphics 620 4GB SDRAM 128GB eMMC Audio by B&O Ceramic White/Cloud Blue Backlit Keyboard Chrome OS (Renewed)",B083QNJYMB,HP,27261,Computers,15 x 10 x 1,5.74,2020-01-10,,,1 Lithium ion batteries required. (included),,15-de0517wm,,Intel,,"802.11bgn, 802.11b, 802.11b/g",15 Inches,1920 x 1080,,,,,,SDRAM,,2
"Extended Gaming Mouse Pad with Stitched Edges, Long XXL Mousepad (31.5x11.8 in), Desk Pad Keyboard Mat, Non-Slip Base for Work/Gaming/Office/Home +Cup Mat and Stickers, Cute Sloths",B08K8ZPRMF,Rossy,61084,Office,31.5 x 11.8 x 0.08,2.256,2020-09-28,,,,,,,,,,,,,,Flowers Cute Sloths,,,,,
PUREKEYS Medical Keyboard Full Size Wireless White,B084KJKTB9,,9476,Computer,19 x 8 x 2 ,2.7,2020-10-26,,,,,,,,,,,,,,,,,,,
"73PCs Sublimation Keycaps PBT Mechanical Keyboard Accessory PC Parts with Cute Pattern,Universal for Mechanical Keyboard(6064 Penguin)",B08KR98WDB,,1798,Computer,,1.52,2020-10-06,,,,,,,,,,,,,,,,,,,
